TAGGABLE_TYPE,TAGGABLE_ID,ATTRIBUTE_TAG,VALUE_TAG
Lemma,58575,PREFIX,ὑπο
Lemma,78763,PREFIX,ὑπο
Lemma,76038,PREFIX,ὑπο
Lemma,79149,PREFIX,ὑπο
Lemma,65001,PREFIX,ὑπο
Lemma,65026,PREFIX,ὑπο
Lemma,59985,PREFIX,ὑπο
Lemma,77917,PREFIX,ὑπο
Lemma,2017,PREFIX,ὑπο
Lemma,56606,PREFIX,ὑπο
Lemma,56176,PREFIX,ὑπο
Lemma,67953,PREFIX,ὑπο
Lemma,78749,PREFIX,ὑπο
Lemma,65032,PREFIX,ὑπο
Lemma,66539,PREFIX,ὑπο
Lemma,79794,PREFIX,ὑπο
Lemma,56111,PREFIX,ὑπο
Lemma,56507,PREFIX,ὑπο
Lemma,78949,PREFIX,ὑπο
Lemma,77904,PREFIX,ὑπο
Lemma,77376,PREFIX,ὑπο
Lemma,80823,PREFIX,ὑπο
Lemma,76980,PREFIX,ὑπο
Lemma,79877,PREFIX,ὑπο
Lemma,76438,PREFIX,δια
Lemma,59628,PREFIX,ἐπι
Lemma,64383,PREFIX,παρα
Lemma,76578,PREFIX,ἀπο
Lemma,79934,BASEVERB,βαίνω
Lemma,2806,BASEVERB,ῥήγνυμι
Lemma,80016,BASEVERB,ἀίσσω
Lemma,56384,BASEVERB,βάλλω
Lemma,56471,BASEVERB,βαίνω
Lemma,67840,BASEVERB,βεβαιόομαι
Lemma,75870,BASEVERB,βιβάζω
Lemma,4332,BASEVERB,βλέπω
Lemma,79197,BASEVERB,βυνέω
Lemma,3158,BASEVERB,γίνομαι
Lemma,56161,BASEVERB,ἀγγέλλω
Lemma,60314,BASEVERB,γινώσκω
Lemma,56368,BASEVERB,γογγύζω
Lemma,56133,BASEVERB,γρηγορέω
Lemma,58068,BASEVERB,δέχομαι
Lemma,80256,BASEVERB,δέω
Lemma,56216,BASEVERB,δίδωμι
Lemma,80138,BASEVERB,δατέομαι
Lemma,75782,BASEVERB,δείκνυμι
Lemma,79344,BASEVERB,δρηπετεύω
Lemma,57409,BASEVERB,ζώννυμι
Lemma,56373,BASEVERB,αἱρέω
Lemma,56839,BASEVERB,καθαίρω
Lemma,52066,BASEVERB,καθαρίζω
Lemma,59835,BASEVERB,ελέγχω
Lemma,76072,BASEVERB,κελεύω
Lemma,77397,BASEVERB,κλέπτω
Lemma,76992,BASEVERB,κομίζω
Lemma,1074,BASEVERB,κονέω
Lemma,76668,BASEVERB,κοσμέω
Lemma,64342,BASEVERB,ἀκούω
Lemma,293,BASEVERB,κρίνω
Lemma,52071,BASEVERB,κωλύω
Lemma,2889,BASEVERB,λέγω
Lemma,76807,BASEVERB,λέγω
Lemma,78546,BASEVERB,λαγχάνω
Lemma,52676,BASEVERB,λαλέω
Lemma,76871,BASEVERB,λαμβάνω
Lemma,73344,BASEVERB,λανθάνω
Lemma,52918,BASEVERB,λείπω
Lemma,52116,BASEVERB,ἀλλάσσω
Lemma,4151,BASEVERB,λογίζομαι
Lemma,57988,BASEVERB,λύω
Lemma,60311,BASEVERB,μάχομαι
Lemma,56703,BASEVERB,μένω
Lemma,56473,BASEVERB,μαρτύρομαι
Lemma,2273,BASEVERB,μερίζω
Lemma,78486,BASEVERB,μετρέω
Lemma,76040,BASEVERB,μιστύλλω
Lemma,64910,BASEVERB,νέμω
Lemma,65865,BASEVERB,νεύω
Lemma,2554,BASEVERB,ἀνοίγνυμι
Lemma,52868,BASEVERB,νυκτερεύω
Lemma,60083,BASEVERB,ἀνύω
Lemma,76070,BASEVERB,πέμπω
Lemma,80423,BASEVERB,πίνω
Lemma,79990,BASEVERB,παρθενεύω
Lemma,3037,BASEVERB,περάω
Lemma,80471,BASEVERB,περαιόω
Lemma,79079,BASEVERB,πλέκω
Lemma,65003,BASEVERB,πλέω
Lemma,59622,BASEVERB,πονέω
Lemma,56109,BASEVERB,ἀπορέω
Lemma,52863,BASEVERB,πορεύομαι
Lemma,79759,BASEVERB,πορθμεύω
Lemma,76590,BASEVERB,πράσσω
Lemma,57980,BASEVERB,πρίω
Lemma,56587,BASEVERB,πραγματεύομαι
Lemma,4717,BASEVERB,ἁρπάζω
Lemma,52420,BASEVERB,σαφέω
Lemma,56820,BASEVERB,σείω
Lemma,75968,BASEVERB,σκεδάννυμι
Lemma,2453,BASEVERB,σκορπίζω
Lemma,3105,BASEVERB,σπάω
Lemma,58082,BASEVERB,σπείρω
Lemma,78619,BASEVERB,στάζω
Lemma,2838,BASEVERB,στέλλω
Lemma,79012,BASEVERB,στοιβάζω
Lemma,52389,BASEVERB,στρέφω
Lemma,52369,BASEVERB,σῴζω
Lemma,52268,BASEVERB,τάσσω
Lemma,56704,BASEVERB,τίθημι
Lemma,65870,BASEVERB,ταράσσω
Lemma,77650,BASEVERB,τείνω
Lemma,65138,BASEVERB,τελέω
Lemma,59577,BASEVERB,τηρέω
Lemma,57106,BASEVERB,τρίβω
Lemma,904,BASEVERB,φέρω
Lemma,65156,BASEVERB,φεύγω
Lemma,4703,BASEVERB,φημίζω
Lemma,56295,BASEVERB,φθείρω
Lemma,78291,BASEVERB,φοιτάω
Lemma,76290,BASEVERB,φορέω
Lemma,56925,BASEVERB,φυλάσσω
Lemma,78371,BASEVERB,φύω
Lemma,57978,BASEVERB,χειρίζω
Lemma,75702,BASEVERB,χράομαι
Lemma,56135,BASEVERB,χωρίζω
Lemma,79023,BASEVERB,εἴργω
Lemma,1933,BASEVERB,ἐγείρω
Lemma,80212,BASEVERB,περάω
Lemma,78570,BASEVERB,πλέω
Lemma,79234,BASEVERB,ἐλαύνω
Lemma,77431,BASEVERB,ἐνιαυτίζω
Lemma,76727,BASEVERB,ἔρχομαι
Lemma,79853,BASEVERB,ἵημι
Lemma,79073,BASEVERB,ἑλίσσω
Lemma,79244,BASEVERB,ἐλαύνω
Lemma,80105,BASEVERB,ἐργάζομαι
Lemma,56800,BASEVERB,ἑρμηνεύω
Lemma,58232,BASEVERB,ἐρωτάω
Lemma,2597,BASEVERB,ἡγέομαι
Lemma,80033,BASEVERB,οἴχομαι
Lemma,52920,BASEVERB,ὁδεύω
Lemma,78409,BASEVERB,ὁρίζω
Lemma,52166,BASEVERB,ὀρύσσω
Lemma,78668,BASEVERB,οὐρίζω
Lemma,56733,BASEVERB,ἰσχυρίζομαι
Lemma,56356,BASEVERB,ἄγω
Lemma,829,BASEVERB,ἔρχομαι
Lemma,79412,BASEVERB,ἔχω
Lemma,77608,BASEVERB,ἀκοντίζω
Lemma,52153,BASEVERB,ἀκούω
Lemma,79978,BASEVERB,ἀράσσω
Lemma,75389,BASEVERB,ἀφικνέομαι
Lemma,75887,BASEVERB,βάλλω
Lemma,78459,BASEVERB,βαίνω
Lemma,78289,BASEVERB,βιβάζω
Lemma,65398,BASEVERB,δέχομαι
Lemma,78786,BASEVERB,δίδωμι
Lemma,78971,BASEVERB,ἱδρύω
Lemma,58233,BASEVERB,καλέω
Lemma,79143,BASEVERB,ὁράω
Lemma,78410,BASEVERB,πίπτω
Lemma,76672,BASEVERB,πεμπέσκω
Lemma,58703,BASEVERB,πηδάω
Lemma,2351,BASEVERB,πορεύομαι
Lemma,76540,BASEVERB,τίθημι
Lemma,58405,BASEVERB,τρέχω
Lemma,52158,BASEVERB,φέρω
Lemma,77378,BASEVERB,χέω
Lemma,58984,BASEVERB,εἶμι#2
Lemma,78397,BASEVERB,εἶμι#2
Lemma,65165,BASEVERB,ἅπτω
Lemma,52560,BASEVERB,ἕζομαι
Lemma,60225,BASEVERB,ἥκω
Lemma,58154,BASEVERB,ἵημι
Lemma,52528,BASEVERB,ἵστημι
Lemma,57427,BASEVERB,αἴρω
Lemma,76214,BASEVERB,ἁγίζω
Lemma,79947,BASEVERB,ἡγέομαι
Lemma,76480,BASEVERB,ἱερόω
Lemma,56214,BASEVERB,ὁπλίζω
Lemma,64461,BASEVERB,ὁράω
Lemma,80102,BASEVERB,ὑβρίζω
Lemma,77525,BASEVERB,ὑπνόω
Lemma,52311,BASEVERB,ἄγνυμι
Lemma,58157,BASEVERB,ἄγω
Lemma,552,BASEVERB,κεῖμαι
Lemma,78882,BASEVERB,ἄρχω
Lemma,56138,BASEVERB,ἔρχομαι
Lemma,52837,BASEVERB,ἔχω
Lemma,65326,BASEVERB,βάλλω
Lemma,1371,BASEVERB,βαίνω
Lemma,1557,BASEVERB,βαρέω
Lemma,52291,BASEVERB,βιβάζω
Lemma,79778,BASEVERB,βιβρώσκω
Lemma,67410,BASEVERB,βραβεύω
Lemma,58476,BASEVERB,ἀγγέλλω
Lemma,4394,BASEVERB,γελάω
Lemma,66739,BASEVERB,γινώσκω
Lemma,56196,BASEVERB,δέω
Lemma,79144,BASEVERB,δέω#1
Lemma,79427,BASEVERB,δίδωμι
Lemma,80665,BASEVERB,δαπανάω
Lemma,78388,BASEVERB,δείκνυμι
Lemma,52305,BASEVERB,δικάζω
Lemma,4700,BASEVERB,διώκω
Lemma,75990,BASEVERB,δοκέω
Lemma,65596,BASEVERB,δουλόω
Lemma,58307,BASEVERB,δυναστεύω
Lemma,79294,BASEVERB,δύω
Lemma,52566,BASEVERB,θεματίζω
Lemma,76603,BASEVERB,αἰνέω
Lemma,56325,BASEVERB,αἰσχύνω
Lemma,52070,BASEVERB,καίω
Lemma,66548,BASEVERB,καλύπτω
Lemma,70643,BASEVERB,καυχάομαι
Lemma,76110,BASEVERB,κείρω
Lemma,77260,BASEVERB,κερτομέω
Lemma,76612,BASEVERB,κηρόω
Lemma,4401,BASEVERB,κλάω
Lemma,52910,BASEVERB,κλίνω
Lemma,56840,BASEVERB,κλείω
Lemma,58566,BASEVERB,κληρονομέω
Lemma,77017,BASEVERB,κοιμάω
Lemma,56773,BASEVERB,ἀκολουθέω
Lemma,721,BASEVERB,κρίνω
Lemma,79242,BASEVERB,κρεμάννυμι
Lemma,70378,BASEVERB,κρημνίζω
Lemma,75812,BASEVERB,κρύπτω
Lemma,76137,BASEVERB,κυλίνδω
Lemma,1272,BASEVERB,κυριεύω
Lemma,4728,BASEVERB,κόπτω
Lemma,68021,BASEVERB,λέγω
Lemma,80007,BASEVERB,ἀλέω
Lemma,57028,BASEVERB,λαμβάνω
Lemma,1345,BASEVERB,λείπω
Lemma,78543,BASEVERB,ἀλεύω
Lemma,73144,BASEVERB,λιθάζω
Lemma,65379,BASEVERB,ἀλλάσσω
Lemma,1701,BASEVERB,λύω
Lemma,56999,BASEVERB,μένω
Lemma,52179,BASEVERB,μανθάνω
Lemma,4837,BASEVERB,μαρτυρέω
Lemma,76754,BASEVERB,μεθύσκω
Lemma,79195,BASEVERB,ἀμύσσω
Lemma,65586,BASEVERB,ναρκάω
Lemma,66125,BASEVERB,νεύω
Lemma,52193,BASEVERB,νοέω
Lemma,59589,BASEVERB,ἀντάω
Lemma,58386,BASEVERB,νύσσω
Lemma,79439,BASEVERB,ἀνύω
Lemma,56634,BASEVERB,ἀξιόω
Lemma,79236,BASEVERB,πήγνυμι
Lemma,52488,BASEVERB,πίνω
Lemma,52926,BASEVERB,πίπτω
Lemma,52101,BASEVERB,πατέω
Lemma,58714,BASEVERB,παύω
Lemma,79282,BASEVERB,πλάσσω
Lemma,79868,BASEVERB,πλέκω
Lemma,52940,BASEVERB,πλέω
Lemma,58043,BASEVERB,πονέω
Lemma,52367,BASEVERB,ποντίζω
Lemma,80253,BASEVERB,ποντόω
Lemma,76506,BASEVERB,πορνεύω
Lemma,3861,BASEVERB,ἀράομαι
Lemma,56317,BASEVERB,ἀργέω
Lemma,76627,BASEVERB,ἀργυρόω
Lemma,74923,BASEVERB,ἀριθμέω
Lemma,77277,BASEVERB,ἀρκέω
Lemma,79225,BASEVERB,ῥέω
Lemma,76252,BASEVERB,ῥήγνυμι
Lemma,76007,BASEVERB,ῥωδέω
Lemma,67,BASEVERB,ἀρτίζω
Lemma,76255,BASEVERB,σβέννυμι
Lemma,58406,BASEVERB,σείω
Lemma,80205,BASEVERB,σιτέομαι
Lemma,70617,BASEVERB,σκάπτω
Lemma,1211,BASEVERB,σκευάζω
Lemma,2316,BASEVERB,σκηνόω
Lemma,66732,BASEVERB,σκοπέω
Lemma,58036,BASEVERB,σοφίζομαι
Lemma,78457,BASEVERB,σπάω
Lemma,59885,BASEVERB,στέλλω
Lemma,79200,BASEVERB,στεγάζω
Lemma,2828,BASEVERB,στρέφω
Lemma,68067,BASEVERB,στρηνιάω
Lemma,66531,BASEVERB,στρώννυμι
Lemma,56601,BASEVERB,σφάζω
Lemma,66926,BASEVERB,σφραγίζω
Lemma,56313,BASEVERB,σύρω
Lemma,79281,BASEVERB,σώχω
Lemma,78085,BASEVERB,τέμνω
Lemma,3151,BASEVERB,τίθημι
Lemma,77400,BASEVERB,τείνω
Lemma,60121,BASEVERB,τρέχω
Lemma,59966,BASEVERB,φέρω
Lemma,78251,BASEVERB,φαίνω
Lemma,58696,BASEVERB,φεύγω
Lemma,68204,BASEVERB,φθείρω
Lemma,3031,BASEVERB,φιλέω
Lemma,76755,BASEVERB,φονεύω
Lemma,79297,BASEVERB,φράζω
Lemma,52172,BASEVERB,φρονέω
Lemma,4828,BASEVERB,χέω
Lemma,66454,BASEVERB,χράομαι
Lemma,76943,BASEVERB,χράω
Lemma,76628,BASEVERB,χρυσόω
Lemma,80027,BASEVERB,χώννυμι
Lemma,56467,BASEVERB,ψύχω
Lemma,76055,BASEVERB,εἰλέω
Lemma,4802,BASEVERB,ἐξουσιάζω
Lemma,64774,BASEVERB,ἐργάζομαι
Lemma,1845,BASEVERB,ἐσθίω
Lemma,65928,BASEVERB,εὐθύνω
Lemma,74667,BASEVERB,εὐλογέω
Lemma,80204,BASEVERB,εὐωχέω
Lemma,59814,BASEVERB,ἵστημι
Lemma,76029,BASEVERB,εὔχομαι
Lemma,3096,BASEVERB,ἀγορέω
Lemma,76132,BASEVERB,ἀλογέω
Lemma,52610,BASEVERB,ἠχέω
Lemma,52383,BASEVERB,ἰσχύω
Lemma,52055,BASEVERB,οἰκέω
Lemma,77643,BASEVERB,οἰκίζω
Lemma,77645,BASEVERB,οἰκτείρω
Lemma,65317,BASEVERB,ὀπτρίζω
Lemma,73376,BASEVERB,ὀρθόω
Lemma,78739,BASEVERB,ὀρρωδέω
Lemma,78805,BASEVERB,εἰμί#1
Lemma,75816,BASEVERB,ἵημι
Lemma,56389,BASEVERB,ἵστημι
Lemma,2415,BASEVERB,ἑρμηνεύω
Lemma,77429,BASEVERB,ἔρχομαι
Lemma,66485,BASEVERB,ἔχω
Lemma,52363,BASEVERB,αἴρω
Lemma,65168,BASEVERB,βάλλω
Lemma,52236,BASEVERB,βαίνω
Lemma,77668,BASEVERB,βουλεύω
Lemma,76238,BASEVERB,γιγνώσκω
Lemma,56812,BASEVERB,δίδωμι
Lemma,79687,BASEVERB,δοκέω
Lemma,80140,BASEVERB,αἰτέω
Lemma,58029,BASEVERB,καλέω
Lemma,67341,BASEVERB,κινέω
Lemma,58981,BASEVERB,λαμβάνω
Lemma,64495,BASEVERB,πλάσσω
Lemma,77287,BASEVERB,μέλει
Lemma,52451,BASEVERB,μέλω
Lemma,78247,BASEVERB,μανθάνω
Lemma,1679,BASEVERB,μορφόω
Lemma,1906,BASEVERB,νοέω
Lemma,58218,BASEVERB,πέμπω
Lemma,81064,BASEVERB,ῥυθμίζω
Lemma,58208,BASEVERB,στρέφω
Lemma,65592,BASEVERB,σχηματίζω
Lemma,58032,BASEVERB,τίθημι
Lemma,78421,BASEVERB,φορέω
Lemma,58015,BASEVERB,οἰκίζω
Lemma,76549,BASEVERB,ὀνομάζω
Lemma,79145,BASEVERB,εἶμι#2
Lemma,508,BASEVERB,ἄγω
Lemma,70484,BASEVERB,κεῖμαι
Lemma,79839,BASEVERB,εἶμι#2
Lemma,1227,BASEVERB,ἔρχομαι
Lemma,1406,BASEVERB,ἔχω
Lemma,78360,BASEVERB,ἥκω
Lemma,79954,BASEVERB,ἵζω
Lemma,56233,BASEVERB,ἵημι
Lemma,546,BASEVERB,ἵστημι
Lemma,56610,BASEVERB,βάλλω
Lemma,52370,BASEVERB,βαίνω
Lemma,56802,BASEVERB,βιάζω
Lemma,67277,BASEVERB,βολεύομαι
Lemma,927,BASEVERB,γίνομαι
Lemma,472,BASEVERB,ἀγγέλλω
Lemma,77159,BASEVERB,γυμνόω
Lemma,1562,BASEVERB,δέχομαι
Lemma,364,BASEVERB,δίδωμι
Lemma,66541,BASEVERB,ζηλόω
Lemma,57993,BASEVERB,θεωρέω
Lemma,65016,BASEVERB,αἰνέω
Lemma,1512,BASEVERB,αἰτέω
Lemma,56207,BASEVERB,καθέζομαι
Lemma,62,BASEVERB,καλέω
Lemma,56145,BASEVERB,καλύπτω
Lemma,77051,BASEVERB,κελεύω
Lemma,1510,BASEVERB,ἀκολουθέω
Lemma,4735,BASEVERB,ἀκούω
Lemma,79351,BASEVERB,κτάομαι
Lemma,57593,BASEVERB,κύπτω
Lemma,65011,BASEVERB,λέγω
Lemma,708,BASEVERB,λαμβάνω
Lemma,67371,BASEVERB,λογίζομαι
Lemma,58087,BASEVERB,λύω
Lemma,66682,BASEVERB,μένω
Lemma,78931,BASEVERB,μίγνυμι
Lemma,75739,BASEVERB,ἀμείβω
Lemma,76192,BASEVERB,ἀμελέω
Lemma,57338,BASEVERB,μυθέομαι
Lemma,60309,BASEVERB,νομέω
Lemma,79202,BASEVERB,πήγνυμι
Lemma,59977,BASEVERB,πλέω
Lemma,4709,BASEVERB,πορεύομαι
Lemma,80762,BASEVERB,πράσσω
Lemma,79752,BASEVERB,ῥάπτω
Lemma,69840,BASEVERB,ῥέω
Lemma,58224,BASEVERB,σκευάζω
Lemma,668,BASEVERB,τίθημι
Lemma,59962,BASEVERB,τείνω
Lemma,2619,BASEVERB,τηρέω
Lemma,59680,BASEVERB,τυγχάνω
Lemma,3795,BASEVERB,φέρω
Lemma,76294,BASEVERB,φορέω
Lemma,65599,BASEVERB,φρονέω
Lemma,79164,BASEVERB,χέω
Lemma,64717,BASEVERB,χειμάζω
Lemma,76777,BASEVERB,χράομαι
Lemma,79150,BASEVERB,χώννυμι
Lemma,66731,BASEVERB,ἔρχομαι
Lemma,58737,BASEVERB,ἐνοχλέω
Lemma,76715,BASEVERB,ἔρχομαι
Lemma,76819,BASEVERB,εὑρίσκω
Lemma,77367,BASEVERB,εἶδον
Lemma,79959,BASEVERB,ἰσόω
Lemma,58706,BASEVERB,οἴχομαι
Lemma,56793,BASEVERB,οἰκέω
Lemma,78880,BASEVERB,οἰκίζω
Lemma,52494,BASEVERB,ὁμοιάζω
Lemma,59678,BASEVERB,ὀξύνω
Lemma,67192,BASEVERB,ὀργίζω
Lemma,58690,BASEVERB,ὀτρύνω
Lemma,75779,BASEVERB,εἶμι#2
Lemma,3316,BASEVERB,κεῖμαι
Lemma,57357,BASEVERB,ἵστημι
Lemma,564,BASEVERB,ἄγω
Lemma,75786,BASEVERB,ἔπω
Lemma,59850,BASEVERB,ἔρχομαι
Lemma,66127,BASEVERB,ἔχω
Lemma,79669,BASEVERB,ἵζω
Lemma,65044,BASEVERB,αἱρέω
Lemma,58140,BASEVERB,ἀστράπτω
Lemma,2709,BASEVERB,βάλλω
Lemma,4315,BASEVERB,βλέπω
Lemma,77056,BASEVERB,γίνομαι
Lemma,57359,BASEVERB,δέω
Lemma,76748,BASEVERB,ἐλαύνω
Lemma,67790,BASEVERB,ἐργάζομαι
Lemma,75764,BASEVERB,λέγω
Lemma,56298,BASEVERB,ζώννυμι
Lemma,76882,BASEVERB,ἠμεκτέω
Lemma,78983,BASEVERB,θέω
Lemma,76695,BASEVERB,κάθημαι
Lemma,79151,BASEVERB,καίω
Lemma,3670,BASEVERB,καλύπτω
Lemma,79196,BASEVERB,κείρω
Lemma,65868,BASEVERB,κρύβω
Lemma,56613,BASEVERB,κυκλόω
Lemma,64903,BASEVERB,λάμπω
Lemma,80483,BASEVERB,λαμβάνω
Lemma,67575,BASEVERB,λείπω
Lemma,56995,BASEVERB,μένω
Lemma,79931,BASEVERB,νέω
Lemma,65905,BASEVERB,οἰκέω
Lemma,76390,BASEVERB,ὁράω
Lemma,77920,BASEVERB,πέμπω
Lemma,56185,BASEVERB,πίπτω
Lemma,218,BASEVERB,πατέω
Lemma,68129,BASEVERB,πείρω
Lemma,78519,BASEVERB,πλέω
Lemma,80187,BASEVERB,πλανάω
Lemma,56503,BASEVERB,ποιέω
Lemma,59629,BASEVERB,ῥήγνυμι
Lemma,77040,BASEVERB,σκέπτομαι
Lemma,56209,BASEVERB,σπάω
Lemma,76607,BASEVERB,στέλλω
Lemma,77375,BASEVERB,στίζω
Lemma,58020,BASEVERB,τέμνω
Lemma,749,BASEVERB,τίθημι
Lemma,79064,BASEVERB,τείνω
Lemma,64987,BASEVERB,τρέπω
Lemma,4752,BASEVERB,τρέχω
Lemma,76885,BASEVERB,ὑβρίζω
Lemma,1694,BASEVERB,φέρω
Lemma,74865,BASEVERB,φρονέω
Lemma,79905,BASEVERB,χωρέω
Lemma,67579,BASEVERB,ἵστημι
Lemma,1437,BASEVERB,ἄγω
Lemma,1791,BASEVERB,ἔρχομαι
Lemma,74755,BASEVERB,ἔχω
Lemma,76398,BASEVERB,ἵημι
Lemma,76676,BASEVERB,ἴσχω
Lemma,75808,BASEVERB,ἀγορεύω
Lemma,78362,BASEVERB,αἰδέομαι
Lemma,65533,BASEVERB,αἱρέω
Lemma,74757,BASEVERB,αἰτιάομαι
Lemma,67334,BASEVERB,ἀκούω
Lemma,65673,BASEVERB,ἁμαρτάνω
Lemma,56680,BASEVERB,βάλλω
Lemma,4138,BASEVERB,βαίνω
Lemma,52366,BASEVERB,βιβάζω
Lemma,76388,BASEVERB,βουλεύω
Lemma,74768,BASEVERB,γίνομαι
Lemma,64892,BASEVERB,γινώσκω
Lemma,66746,BASEVERB,γράφω
Lemma,70651,BASEVERB,δίδωμι
Lemma,77655,BASEVERB,δείκνυμι
Lemma,80130,BASEVERB,ἡγέομαι
Lemma,78729,BASEVERB,ἄγω
Lemma,66961,BASEVERB,ἐλπίζω
Lemma,79100,BASEVERB,βάλλω
Lemma,65503,BASEVERB,ἄρχομαι
Lemma,64292,BASEVERB,ἀγγέλλω
Lemma,67008,BASEVERB,ἑτοιμάζω
Lemma,66750,BASEVERB,εὐαγγελίζω
Lemma,70662,BASEVERB,ἡγέομαι
Lemma,76428,BASEVERB,θυμέομαι
Lemma,76063,BASEVERB,καθίζω
Lemma,66878,BASEVERB,καλέω
Lemma,58074,BASEVERB,ἀγγέλλω
Lemma,80032,BASEVERB,λέγω
Lemma,65531,BASEVERB,ἀρτίζω
Lemma,58573,BASEVERB,κηρύσσω
Lemma,80082,BASEVERB,κλαίω
Lemma,79932,BASEVERB,κομίζω
Lemma,78221,BASEVERB,κρίνω
Lemma,66772,BASEVERB,κυρόω
Lemma,66090,BASEVERB,κόπτω
Lemma,65674,BASEVERB,λέγω
Lemma,704,BASEVERB,λαμβάνω
Lemma,56665,BASEVERB,μελετάω
Lemma,4819,BASEVERB,μεριμνάω
Lemma,65523,BASEVERB,νοέω
Lemma,58383,BASEVERB,ὁράω
Lemma,64923,BASEVERB,ὁρίζω
Lemma,67479,BASEVERB,πάσχω
Lemma,58731,BASEVERB,πέμπω
Lemma,77490,BASEVERB,ποιέω
Lemma,58057,BASEVERB,πορεύομαι
Lemma,76534,BASEVERB,πυνθάνομαι
Lemma,56143,BASEVERB,ἄγω
Lemma,1114,BASEVERB,ἔρχομαι
Lemma,52143,BASEVERB,ἔχω
Lemma,76425,BASEVERB,ἥκω
Lemma,75898,BASEVERB,ἵημι
Lemma,76224,BASEVERB,ἵστημι
Lemma,79288,BASEVERB,ἴσχω
Lemma,76400,BASEVERB,ἀγορεύω
Lemma,57263,BASEVERB,αἰτέω
Lemma,56348,BASEVERB,βαίνω
Lemma,80664,BASEVERB,αἰσιμόομαι
Lemma,56077,BASEVERB,ἁλίσκομαι
Lemma,65541,BASEVERB,πληρόω
Lemma,66719,BASEVERB,τίθημι
Lemma,64919,BASEVERB,εἰλέω
Lemma,79807,BASEVERB,ὄλλυμι
Lemma,76469,BASEVERB,βάλλω
Lemma,76122,BASEVERB,βαίνω
Lemma,79835,BASEVERB,γίνομαι
Lemma,3116,BASEVERB,δέχομαι
Lemma,77337,BASEVERB,δέω
Lemma,56202,BASEVERB,δαπανάω
Lemma,52270,BASEVERB,δοκάω
Lemma,73388,BASEVERB,δυσφημέω
Lemma,65008,BASEVERB,ἐάω
Lemma,76940,BASEVERB,κτάομαι
Lemma,80745,BASEVERB,λαμβάνω
Lemma,56589,BASEVERB,ἐργάζομαι
Lemma,678,BASEVERB,εὔχομαι
Lemma,67382,BASEVERB,ἡλόω
Lemma,77652,BASEVERB,σημαίνω
Lemma,2332,BASEVERB,καλέω
Lemma,2240,BASEVERB,καρτερέω
Lemma,59663,BASEVERB,κληρόω
Lemma,57985,BASEVERB,κολλάω
Lemma,75753,BASEVERB,κτάομαι
Lemma,4853,BASEVERB,κυλίω
Lemma,832,BASEVERB,κυνέω
Lemma,52079,BASEVERB,κόπτω
Lemma,58583,BASEVERB,λαλέω
Lemma,2891,BASEVERB,λαμβάνω
Lemma,81036,BASEVERB,λογίζομαι
Lemma,1399,BASEVERB,μένω
Lemma,78711,BASEVERB,μίγνυμι
Lemma,77270,BASEVERB,ὁράω
Lemma,4751,BASEVERB,ὁρμίζω
Lemma,74892,BASEVERB,ὀφείλω
Lemma,58215,BASEVERB,πήγνυμι
Lemma,2880,BASEVERB,πίπτω
Lemma,76999,BASEVERB,πασσαλεύω
Lemma,56801,BASEVERB,ποιέω
Lemma,68482,BASEVERB,πορεύομαι
Lemma,76218,BASEVERB,πταίω
Lemma,78382,BASEVERB,ῥέω
Lemma,52892,BASEVERB,ῥήσσω
Lemma,2678,BASEVERB,τάσσω
Lemma,2335,BASEVERB,τίθημι
Lemma,2591,BASEVERB,τρέχω
Lemma,2535,BASEVERB,φέρω
Lemma,76097,BASEVERB,φορέω
Lemma,52279,BASEVERB,φωνέω
Lemma,80091,BASEVERB,χρῄζω
Lemma,78252,BASEVERB,χωρέω
Lemma,56269,BASEVERB,ψαύω
Lemma,64401,BASEVERB,τίθημι
Lemma,60298,BASEVERB,τείνω
Lemma,76227,BASEVERB,τιμάω
Lemma,59834,BASEVERB,τρέπω
Lemma,56569,BASEVERB,τρέχω
Lemma,52887,BASEVERB,φέρω
Lemma,79906,BASEVERB,φαίνω
Lemma,52394,BASEVERB,φθάνω
Lemma,77048,BASEVERB,φράζω
Lemma,79130,BASEVERB,φυλάσσω
Lemma,60223,BASEVERB,χειρίζομαι
Lemma,58311,BASEVERB,χειροτονέω
Lemma,76126,BASEVERB,χωρέω
Lemma,56747,BASEVERB,ἄρχω
Lemma,76010,BASEVERB,εἶμι#2
Lemma,65515,BASEVERB,κεῖμαι
Lemma,76498,BASEVERB,οἶδα
Lemma,78401,BASEVERB,εἶμι#2
Lemma,76312,BASEVERB,κεῖμαι
Lemma,78810,BASEVERB,γίγνομαι
Lemma,76399,BASEVERB,γιγνώσκω
Lemma,77894,BASEVERB,γράφω
Lemma,3197,BASEVERB,κάθημαι
Lemma,70626,BASEVERB,κάμπτω
Lemma,56729,BASEVERB,καθίζω
Lemma,68153,BASEVERB,κακοπαθέω
Lemma,2436,BASEVERB,καλέω
Lemma,56279,BASEVERB,καλύπτω
Lemma,64710,BASEVERB,βαίνω
Lemma,79515,BASEVERB,γηράσκω
Lemma,79153,BASEVERB,καίω
Lemma,79084,BASEVERB,κλείω
Lemma,56772,BASEVERB,τίθεμι
Lemma,57085,BASEVERB,ψηφίζω
Lemma,78380,BASEVERB,ἐργάζομαι
Lemma,66583,BASEVERB,κεράννυμι
Lemma,58008,BASEVERB,κινέω
