ID,HEAD_ID,RELATION_TAG,INFORMATION_STATUS_TAG,ANTECEDENT_ID,ANTECEDENT_HEAD_ID,ANTECEDENT_RELATION_TAG
104721,,,old,,104712,sub
104723,,,new,,,
104724,,,old,104716,,
104725,,,old,,104720,sub
104733,,,old,104721,,
104737,,,old,,104732,sub
104739,,,info_unannotatable,,,
104741,,,old,104577,,
104748,,,acc_inf,104652,,
104749,,,new,,,
104750,,,info_unannotatable,,,
104756,,,old,,104738,sub
104760,,,old,,104755,sub
104761,,,info_unannotatable,,,
104763,,,acc_sit,104749,,
104766,,,info_unannotatable,,,
104767,,,old,104763,,
104772,,,old,,104768,sub
104777,,,old,104772,,
104779,,,info_unannotatable,,,
104781,,,info_unannotatable,,,
104783,,,old,104767,,
104788,,,old,104783,,
104791,,,acc_inf,104748,,
104792,,,info_unannotatable,,,
104794,,,old_inact,,,
104803,,,old,104794,,
104807,,,new,,,
104808,,,old,,104800,sub
104812,,,info_unannotatable,,,
104814,,,acc_inf,104741,,
104815,,,info_unannotatable,,,
104816,,,info_unannotatable,,,
104818,,,acc_inf,104814,,
104823,,,info_unannotatable,,,
104824,,,old,104811,,
104826,,,old,104800,,
104830,,,info_unannotatable,,,
104832,,,old,,104771,sub
104837,,,old,104709,,
104844,,,info_unannotatable,,,
104846,,,old,104777,,
104853,,,old,,104849,sub
104855,,,new,,,
104859,,,old,104837,,
104861,,,info_unannotatable,,,
104863,,,old,104808,,
104868,,,old,104832,,
104870,,,info_unannotatable,,,
104872,,,old_inact,,,
104873,,,old,,104866,sub
104877,,,old,104868,,
104878,,,info_unannotatable,,,
104880,,,old_inact,,,
104882,,,old,104877,,
104884,,,old,104859,,
104886,,,info_unannotatable,,,
104887,,,old,104882,,
104893,,,old,,104888,sub
104897,,,old,104893,,
104900,,,info_unannotatable,,,
104902,,,new,,,
104903,,,old,,104899,sub
104906,,,acc_inf,104903,,
104910,,,old,104906,,
104911,,,info_unannotatable,,,
104913,,,acc_gen,,,
104914,,,old,,104909,sub
104915,,,quant,,,
104916,,,info_unannotatable,,,
104917,,,acc_sit,,,
104918,,,old,104914,,
104928,,,acc_gen,,,
104929,,,info_unannotatable,,,
104930,,,quant,,,
104931,,,old,,104924,sub
104933,,,old,,104917,sub
104936,,,quant,104928,,
104942,,,old,104933,,
104945,,,old,104880,,
104946,,,info_unannotatable,,,
104948,,,acc_inf,104803,,
104952,,,new,,,
104954,,,info_unannotatable,,,
104955,,,old,104942,,
104961,,,old,104803,,
104965,,,new,,,
104967,,,acc_inf,104948,,
104969,,,info_unannotatable,,,
104970,,,info_unannotatable,,,
104974,,,old,,104958,sub
104976,,,info_unannotatable,,,
104978,,,new,,,
104979,,,old,104974,,
104983,,,old,104979,,
104988,,,new,,,
104989,,,old,,104982,sub
104990,,,info_unannotatable,,,
104997,,,acc_inf,,104995,sub
104998,,,old,104988,,
105007,,,old,104989,,
105011,,,old,,105005,sub
105012,,,new,,,
105017,,,old,105011,,
105020,,,new,,,
105023,,,new,,,
105024,,,info_unannotatable,,,
105026,,,info_unannotatable,,,
105033,,,quant,,,
105038,,,old,105020,,
105039,,,quant,,,
105042,,,info_unannotatable,,,
105046,,,info_unannotatable,,,
105048,,,info_unannotatable,,,
105053,,,new,,,
105055,,,old,105017,,
105060,,,old,,105016,sub
105064,,,new,,,
105065,,,old,105055,,
105082,,,old,105023,,
105084,,,new,,,
105085,,,old,,765498,sub
105090,,,acc_inf,,105088,sub
105093,,,info_unannotatable,,,
105095,,,acc_inf,105082,,
105100,,,old,765497,,
105103,,,old,105100,,
105106,,,old,105103,,
105107,,,new,,,
105113,,,old,105060,,
105116,,,non_spec,,,
105117,,,old,105100,,
105120,,,old,765496,,
105124,,,old,105117,,
105126,,,old_inact,,,
105127,,,old,105124,,
105131,,,acc_sit,105060,,
105133,,,old,,105129,sub
105138,,,non_spec,,,
105139,,,old,,105136,sub
105146,,,old,105140,,
105147,,,old,,105092,sub
105151,,,old,105147,,
105157,,,info_unannotatable,,,
105158,,,old,105092,,
105159,,,old,105151,,
105164,,,old,,105143,sub
105167,,,old,105164,,
105168,,,info_unannotatable,,,
105170,,,acc_inf,105158,,
105172,,,old,105167,,
105174,,,info_unannotatable,,,
105175,,,old,,105166,sub
105177,,,old,105175,,
105180,,,new,,,
105181,,,old,105177,,
105183,,,old,105181,,
105186,,,info_unannotatable,,,
105187,,,info_unannotatable,,,
105194,,,acc_sit,105095,,
105195,,,old,,105190,sub
105219,,,old,765545,,
105222,,,old,765543,,
105226,,,old,,765543,sub
105237,,,non_spec,,,
105238,,,info_unannotatable,,,
105239,,,old,,105236,sub
105244,,,old_inact,,,
105245,,,info_unannotatable,,,
105246,,,old_inact,,,
105248,,,old_inact,,,
105250,,,info_unannotatable,,,
105251,,,old,105246,,
105255,,,info_unannotatable,,,
105257,,,new,,,
105259,,,old,,105232,sub
105263,,,new,,,
105264,,,info_unannotatable,,,
105265,,,new,,,
105266,,,info_unannotatable,,,
105267,,,new,,,
105273,,,old,105267,,
105275,,,info_unannotatable,,,
105281,,,acc_sit,765538,,
105289,,,old,,105272,sub
105291,,,old,105289,,
105294,,,quant,,105288,sub
105297,,,old,105259,,
105299,,,old,,105285,sub
105300,,,info_unannotatable,,,
105302,,,acc_inf,105299,,
105305,,,new,,,
105306,,,old,105291,,
105310,,,info_unannotatable,,,
105311,,,new,,,
105313,,,old,105299,,
105318,,,new,,,
105320,,,old,105313,,
105322,,,old,105320,,
105324,,,info_unannotatable,,,
105327,,,info_unannotatable,,,
105328,,,info_unannotatable,,,
105332,,,info_unannotatable,105322,,
105334,,,old,105332,,
105343,,,old,,105337,sub
105349,,,info_unannotatable,,,
105355,,,new,,,
105360,,,old,,105353,sub
105363,,,non_spec,,,
105365,,,old,105345,,
105370,,,old,,105347,sub
105371,,,info_unannotatable,,,
105379,,,info_unannotatable,,,
105381,,,new,,,
105382,,,old,,105378,sub
105386,,,old,105382,,
105388,,,old_inact,,,
105389,,,old,105386,,
105393,,,new,,,
105398,,,acc_inf,105381,,
105403,,,quant,105398,,
105408,,,info_unannotatable,,,
105409,,,acc_sit,,105394,sub
105410,,,acc_sit,,,
105413,,,non_spec,,,
105415,,,acc_sit,,,
105417,,,info_unannotatable,,,
105418,,,old,105409,,
105421,,,kind,,,
105422,,,info_unannotatable,,,
105425,,,new,,,
105426,,,old,105418,,
105430,,,old,105426,,
105433,,,acc_gen,,,
105436,,,info_unannotatable,,,
105438,,,acc_gen,,,
105440,,,info_unannotatable,,,
105441,,,acc_gen,,,
105443,,,acc_gen,,,
105445,,,acc_gen,,,
105447,,,acc_gen,,,
105453,,,new,,,
105454,,,old,105430,,
105457,,,old,105403,,
105461,,,info_unannotatable,,,
105462,,,old,105454,,
105466,,,old,,105460,sub
105468,,,old,105462,,
105472,,,kind,,,
105478,,,new,,,
105479,,,old,105472,,
105483,,,new,,,
105484,,,old,105479,,
105488,,,new,,,
105489,,,old,105484,,
105496,,,info_unannotatable,,,
105497,,,non_spec,,,
105502,,,new,,,
105505,,,acc_inf,,105493,sub
105510,,,info_unannotatable,,,
105512,,,new,,,
105513,,,old,105466,,
105518,,,acc_inf,105478,,
105525,,,old_inact,,,
105529,,,old,105525,,
105536,,,old,105529,,
105537,,,new,,,
105539,,,kind,,,
105541,,,info_unannotatable,,,
105545,,,old,105536,,
105547,,,non_spec,,,
105550,,,acc_inf,105530,,
105553,,,non_spec,,,
105557,,,info_unannotatable,,,
105560,,,info_unannotatable,,,
105565,,,acc_inf,,105548,sub
105566,,,info_unannotatable,,,
105570,,,non_spec,,,
105575,,,non_spec,,,
105579,,,old,,105573,sub
105581,,,info_unannotatable,,,
105584,,,info_unannotatable,,,
105585,,,non_spec,,,
105587,,,info_unannotatable,,,
105592,,,info_unannotatable,,,
105595,,,info_unannotatable,,,
105597,,,non_spec,,,
105600,,,old,,105591,sub
105603,,,old,105600,,
105606,,,info_unannotatable,,,
105609,,,non_spec,,,
105611,,,info_unannotatable,,,
105613,,,new,,,
105614,,,old,,105607,sub
105616,,,new,,,
105617,,,old,,105602,sub
105626,,,quant,,,
105632,,,non_spec,,,
105634,,,quant,,,
105641,,,acc_gen,,,
105642,,,info_unannotatable,,,
105648,,,new,,,
105649,,,old,,105578,sub
105654,,,acc_gen,,,
105656,,,info_unannotatable,,,
105658,,,info_unannotatable,,,
105659,,,kind,,,
105663,,,old,105657,,
105666,,,acc_inf,105654,,
105667,,,info_unannotatable,,,
105668,,,old,105649,,
105670,,,new,,,
105674,,,acc_gen,,,
105677,,,new,,,
105681,,,info_unannotatable,,,
105683,,,info_unannotatable,,,
105685,,,acc_gen,,,
105690,,,old,,105652,sub
105693,,,info_unannotatable,,,
105694,,,old,105690,,
105696,,,acc_sit,105654,,
105698,,,old,105696,,
105701,,,info_unannotatable,,,
105704,,,old,105694,,
105708,,,old,105698,,
105711,,,old,105708,,
105712,,,info_unannotatable,,,
105713,,,new,,,
105715,,,new,,,
105717,,,info_unannotatable,,,
105718,,,new,,,
105720,,,info_unannotatable,,,
105721,,,old,,105710,sub
105724,,,old,105715,,
105730,,,old,105711,,
105732,,,old,,105725,sub
105736,,,old,105732,,
105739,,,new,,,
105741,,,new,,,
105742,,,old,105736,,
105746,,,old,105739,,
105748,,,old,105730,,
105751,,,old,105748,,
105760,,,old,105742,,
105763,,,old,105751,,
105766,,,old,105763,,
105767,,,info_unannotatable,,,
105774,,,old,105766,,
105778,,,old,105774,,
105784,,,old,105778,,
105789,,,new,,,
105793,,,old,,105785,sub
105795,,,new,,,
105796,,,old,105793,,
105797,,,new,,,
105800,,,new,,,
105801,,,old,105796,,
105802,,,info_unannotatable,,,
105804,,,new,,,
105807,,,new,,,
105809,,,acc_gen,,,
105814,,,new,,,
105815,,,old,,105756,sub
105817,,,info_unannotatable,,,
105823,,,old,105801,,
105824,,,info_unannotatable,,,
105826,,,old,105807,,
105830,,,old,105823,,
105833,,,old,,105821,sub
105836,,,old,105830,,
105837,,,info_unannotatable,,,
105839,,,quant,,,
105843,,,old,,105839,sub
105847,,,old,105843,,
105849,,,info_unannotatable,,,
105851,,,old,,105846,sub
105852,,,non_spec_old,105839,,
105854,,,old,,105852,sub
105856,,,new,,,
105858,,,new,,,
105859,,,old,,105853,sub
105865,,,old,105815,,
105866,,,old,,105863,sub
105868,,,non_spec,,,
105871,,,old,105865,,
105873,,,info_unannotatable,,,
105876,,,new,,,
105877,,,acc_gen,105784,,
105879,,,info_unannotatable,,,
105885,,,info_unannotatable,,,
105886,,,info_unannotatable,,,
105888,,,old,105859,,
105896,,,old,,105892,sub
105898,,,non_spec,,,
105900,,,new,,,
105901,,,acc_gen,105877,,
105903,,,info_unannotatable,,,
105909,,,old,,105895,sub
105912,,,old,105846,,
105913,,,info_unannotatable,,,
105915,,,old,105826,,
105919,,,old,105896,,
105925,,,old,105909,,
105926,,,new,,,
105930,,,old,105900,,
105931,,,old,105901,,
105936,,,old,105931,,
105939,,,old_inact,,,
105944,,,old,105930,,
105945,,,old,105936,,
105947,,,new,,,
105950,,,old,105944,,
105952,,,old,105919,,
105956,,,old,105952,,
105958,,,old,105950,,
105960,,,old,105871,,
105961,,,old,105956,,
105966,,,new,,,
105967,,,old,105945,,
105972,,,new,,,
105973,,,old,105967,,
105977,,,old,105973,,
105978,,,info_unannotatable,,,
105979,,,new,,,
105984,,,old_inact,,,
105985,,,info_unannotatable,,,
105987,,,old_inact,,,
105991,,,old,105987,,
105992,,,quant,,,
105993,,,info_unannotatable,,,
106000,,,old,,105996,sub
106002,,,info_unannotatable,,,
106003,,,old,106000,,
106004,,,info_unannotatable,,,
106006,,,info_unannotatable,,,
106007,,,info_unannotatable,,,
106009,,,non_spec,,,
106017,,,new,,,
106018,,,info_unannotatable,,,
106020,,,new,,,
106030,,,info_unannotatable,,,
106032,,,new,,,
106034,,,old_inact,,,
106036,,,info_unannotatable,,,
106040,,,old,,106029,sub
106044,,,old,106040,,
106045,,,quant,,106039,sub
106049,,,info_unannotatable,,,
106050,,,info_unannotatable,,,
106052,,,quant,,,
106057,,,old,106044,,
106063,,,new,,,
106067,,,info_unannotatable,,,
106068,,,old,106063,,
106073,,,non_spec,,,
106076,,,non_spec,,,
106081,,,old,,106071,sub
106082,,,quant,,,
106086,,,info_unannotatable,,,
106091,,,old,106057,,
106092,,,old,,106079,sub
106098,,,old,106054,,
106102,,,info_unannotatable,,,
106106,,,acc_sit,106081,,
106110,,,info_unannotatable,,,
106113,,,acc_sit,,,
106114,,,info_unannotatable,,,
106115,,,acc_sit,,,
106117,,,old,,106116,sub
106118,,,info_unannotatable,,,
106119,,,non_spec,,,
106121,,,old,,106105,sub
106124,,,info_unannotatable,,,
106125,,,old,106091,,
106128,,,old,,106119,sub
106129,,,old,106125,,
106130,,,non_spec_old,106119,,
106134,,,old,106121,,
106138,,,info_unannotatable,,,
106140,,,non_spec_inf,106130,,
106144,,,old,106128,,
106145,,,non_spec_old,106130,,
106147,,,old,106134,,
106149,,,info_unannotatable,,,
106150,,,old,,106143,sub
106152,,,info_unannotatable,,,
106153,,,quant,,,
106163,,,new,,,
106165,,,info_unannotatable,,,
106167,,,new,,,
106171,,,old,,106161,sub
106173,,,quant,106144,,
106174,,,info_unannotatable,,,
106175,,,info_unannotatable,,,
106179,,,new,,,
106183,,,info_unannotatable,,,
106184,,,info_unannotatable,,,
106187,,,info_unannotatable,,,
106190,,,info_unannotatable,,,
106196,,,old,106163,,
106197,,,info_unannotatable,,,
106200,,,old,106167,,
106202,,,info_unannotatable,,,
106204,,,acc_gen,,,
106210,,,old,106196,,
106214,,,old,106171,,
106217,,,non_spec_old,,106182,sub
106222,,,old,106200,,
106224,,,quant,106217,,
106228,,,quant,106224,,
106234,,,acc_inf,106210,,
106236,,,info_unannotatable,,,
106237,,,non_spec,,,
106238,,,info_unannotatable,,,
106239,,,info_unannotatable,,,
106241,,,old,106222,,
106246,,,old,,106230,sub
106248,,,old,106210,,
106250,,,info_unannotatable,,,
106256,,,old,,106233,sub
106257,,,old,,106254,sub
106259,,,info_unannotatable,,,
106261,,,old_inact,,,
106264,,,info_unannotatable,,,
106266,,,acc_inf,,,
106268,,,acc_gen,,,
106271,,,old,106257,,
106274,,,acc_inf,106224,,
106278,,,old,106256,,
106280,,,info_unannotatable,,,
106282,,,new,,,
106286,,,info_unannotatable,,,
106290,,,old,106261,,
106291,,,info_unannotatable,,,
106292,,,new,,,
106294,,,acc_inf,106290,,
106297,,,old,,106279,sub
106301,,,acc_inf,106294,,
106305,,,old,106278,,
106307,,,info_unannotatable,,,
106309,,,acc_inf,106290,,
106314,,,new,,,
106316,,,old,,106309,sub
106320,,,new,,,
106322,,,info_unannotatable,,,
106324,,,info_unannotatable,,,
106325,,,old,106316,,
106327,,,info_unannotatable,,,
106329,,,old,106294,,
106334,,,old,106325,,
106336,,,old,106334,,
106339,,,old,,106332,sub
106340,,,info_unannotatable,,,
106342,,,old,106329,,
106344,,,info_unannotatable,,,
106346,,,info_unannotatable,,,
106352,,,quant,,106350,sub
106354,,,old,,106347,sub
106359,,,old,106354,,
106362,,,info_unannotatable,,,
106363,,,info_unannotatable,,,
106364,,,non_spec_old,,106357,sub
106368,,,non_spec_old,106364,,
106380,,,info_unannotatable,,,
106381,,,old,,106376,sub
106382,,,info_unannotatable,,,
106384,,,old,106290,,
106389,,,old,106314,,
106394,,,info_unannotatable,,,
106396,,,old,106381,,
106402,,,info_unannotatable,,,
106404,,,old_inact,,,
106408,,,old,,106401,sub
106410,,,new,,,
106415,,,info_unannotatable,,,
106417,,,old,106301,,
106419,,,info_unannotatable,,,
106420,,,acc_gen,,,
106426,,,old,,106422,sub
106427,,,info_unannotatable,,,
106429,,,old,106384,,
106432,,,old,,106379,sub
106436,,,acc_inf,106420,,
106437,,,info_unannotatable,,,
106442,,,non_spec,,,
106445,,,non_spec,,,
106449,,,quant,,,
106456,,,non_spec,,,
106458,,,info_unannotatable,,,
106461,,,info_unannotatable,,,
106464,,,info_unannotatable,,,
106466,,,info_unannotatable,,,
106468,,,non_spec_inf,106456,,
106471,,,non_spec_inf,106456,,
106475,,,old,,106456,sub
106479,,,new,,,
106481,,,new,,,
106482,,,old,106475,,
106486,,,info_unannotatable,,,
106488,,,non_spec_inf,,106483,sub
106489,,,old,106482,,
106494,,,info_unannotatable,,,
106495,,,old,106489,,
106497,,,old_inact,,,
106499,,,new,,,
106501,,,info_unannotatable,,,
106503,,,info_unannotatable,,,
106504,,,acc_gen,,,
106508,,,new,,,
106510,,,old,106426,,
106511,,,old,106495,,
106514,,,acc_inf,106508,,
106516,,,info_unannotatable,,,
106522,,,non_spec,,,
106525,,,kind,,,
106527,,,info_unannotatable,,,
106529,,,quant,,,
106535,,,non_spec_inf,,106533,sub
106541,,,new,,,
106543,,,acc_gen,,,
106547,,,non_spec,,,
106555,,,quant,,,
106556,,,info_unannotatable,,,
106562,,,info_unannotatable,,,
106563,,,kind,,,
106565,,,kind,,,
106567,,,kind,,,
106570,,,old,106511,,
106572,,,old,106497,,
106575,,,old,106499,,
106581,,,acc_sit,106510,,
106582,,,old,106570,,
106583,,,info_unannotatable,,,
106585,,,new,106541,,
106587,,,acc_gen,106543,,
106591,,,acc_inf,106581,,
106594,,,non_spec,,,
106596,,,old,106582,,
106599,,,old,106573,,
106603,,,acc_gen,,,
106604,,,info_unannotatable,,,
106605,,,old,106599,,
106612,,,info_unannotatable,,,
106614,,,acc_sit,,,
106616,,,acc_inf,106614,,
106617,,,acc_gen,,,
106622,,,new,,,
106623,,,old,106614,,
106626,,,info_unannotatable,,,
106627,,,old,106617,,
106632,,,old,106627,,
106634,,,info_unannotatable,,,
106635,,,kind,,,
106636,,,info_unannotatable,,,
106640,,,new,,,
106642,,,acc_gen,,,
106645,,,old,106635,,
106647,,,info_unannotatable,,,
106651,,,old,106599,,
106656,,,old,106640,,
106658,,,old,106642,,
106662,,,old,106645,,
106663,,,old,,106654,sub
106666,,,acc_gen,,,
106672,,,new,,,
106673,,,old,,106670,sub
106676,,,new,,,
106677,,,old,106673,,
106682,,,quant,,,
106683,,,non_spec_inf,106682,,
106685,,,non_spec_inf,106682,,
106686,,,info_unannotatable,,,
106689,,,old,,106664,sub
106695,,,non_spec,,,
106697,,,non_spec_inf,106695,,
106698,,,info_unannotatable,,,
106700,,,non_spec_inf,106695,,
106702,,,info_unannotatable,,,
106706,,,info_unannotatable,,,
106710,,,info_unannotatable,,,
106711,,,old,106695,,
106712,,,quant,,,
106716,,,non_spec_old,106695,,
106717,,,info_unannotatable,,,
106720,,,non_spec_old,106697,,
106723,,,non_spec_old,106700,,
106727,,,new,,,
106729,,,old,106658,,
106731,,,old,106662,,
106732,,,old,,106715,sub
106737,,,info_unannotatable,,,
106738,,,quant,106734,,
106746,,,old_inact,,,
106748,,,old,106746,,
106751,,,old,,106747,sub
106752,,,quant,106748,,
106756,,,non_spec,,,
106758,,,info_unannotatable,,,
106760,,,kind,,,
106761,,,info_unannotatable,,,
106762,,,info_unannotatable,,,
106763,,,old,106760,,
106767,,,old,106763,,
106771,,,info_unannotatable,,,
106773,,,old,106767,,
106774,,,quant,,,
106777,,,acc_inf,106766,,
106779,,,old,106773,,
106784,,,info_unannotatable,,,
106786,,,acc_inf,,,
106787,,,info_unannotatable,,,
106789,,,old,106748,,
106792,,,old,,106783,sub
106794,,,old_inact,,,
106795,,,old,106792,,
106797,,,old,106775,,
106801,,,old,106794,,
106805,,,old,106801,,
106812,,,info_unannotatable,,,
106814,,,info_unannotatable,,,
106815,,,quant,106761,,
106816,,,info_unannotatable,,,
106818,,,old,106779,,
106821,,,old,106818,,
106827,,,old,106821,,
106828,,,info_unannotatable,,,
106830,,,new,,,
106831,,,info_unannotatable,,,
106832,,,info_unannotatable,,,
106834,,,acc_inf,106827,,
106837,,,info_unannotatable,,,
106839,,,new,,,
106843,,,info_unannotatable,,,
106845,,,quant,106815,,
106851,,,info_unannotatable,,,
106853,,,old,106827,,
106854,,,info_unannotatable,,,
106856,,,non_spec_old,106774,,
106859,,,old,106853,,
106863,,,info_unannotatable,,,
106865,,,old,106830,,
106867,,,old,106859,,
106869,,,kind,,,
106871,,,info_unannotatable,,,
106874,,,info_unannotatable,,,
106876,,,info_unannotatable,,,
106878,,,info_unannotatable,,,
106880,,,info_unannotatable,,,
106882,,,info_unannotatable,,,
106884,,,info_unannotatable,,,
106886,,,info_unannotatable,,,
106888,,,info_unannotatable,,,
106890,,,info_unannotatable,,,
106893,,,info_unannotatable,,,
106895,,,info_unannotatable,,,
106897,,,info_unannotatable,,,
106899,,,info_unannotatable,,,
106900,,,info_unannotatable,,,
106902,,,quant,106869,,
106903,,,info_unannotatable,,,
106908,,,old,106859,,
106910,,,info_unannotatable,,,
106914,,,info_unannotatable,,,
106916,,,new,,,
106917,,,acc_gen,,,
106921,,,info_unannotatable,,,
106922,,,new,,,
106923,,,non_spec,,,
106935,,,new,,,
106936,,,info_unannotatable,,,
106937,,,old,,106929,sub
106939,,,info_unannotatable,,,
106942,,,new,,,
106943,,,old,106935,,
106944,,,new,,,
106949,,,info_unannotatable,,,
106951,,,new,,,
106952,,,old,106937,,
106956,,,old,106943,,
106958,,,info_unannotatable,,,
106962,,,acc_inf,106956,,
106966,,,old,106952,,
106969,,,old,106944,,
106971,,,info_unannotatable,,,
106973,,,old,106942,,
106974,,,old,,106965,sub
106978,,,old,106974,,
106984,,,kind,,,
106990,,,info_unannotatable,,,
106992,,,acc_inf,106982,,
106994,,,old,106984,,
106995,,,info_unannotatable,,,
106997,,,kind,,,
106998,,,info_unannotatable,,,
107000,,,old,106978,,
107005,,,old,,106977,sub
107007,,,info_unannotatable,,,
107009,,,old,107005,,
107013,,,old,106997,,
107016,,,acc_inf,106982,,
107018,,,info_unannotatable,,,
107020,,,acc_inf,,106998,obj
107022,,,old,106994,,
107026,,,old,,107004,sub
107029,,,info_unannotatable,,,
107031,,,old,107017,,
107035,,,info_unannotatable,,,
107037,,,old,106973,,
107038,,,old,,107032,sub
107040,,,old,106969,,
107044,,,info_unannotatable,,,
107046,,,new,,,
107047,,,old,107038,,
107050,,,old,107037,,
107054,,,acc_inf,107046,,
107057,,,old,107040,,
107063,,,info_unannotatable,,,
107065,,,old_inact,,,
107066,,,old_inact,,,
107069,,,acc_gen,,,
107070,,,info_unannotatable,,,
107072,,,old_inact,,,
107074,,,old_inact,,,
107076,,,new,,,
107078,,,new,,,
107079,,,acc_gen,,,
107083,,,old,,107067,sub
107084,,,new,,,
107086,,,old,107084,,
107090,,,old,107083,,
107093,,,old,107086,,
107095,,,acc_inf,,107092,sub
107099,,,old,107093,,
107100,,,info_unannotatable,,,
107102,,,acc_inf,,107089,sub
107104,,,info_unannotatable,,,
107107,,,acc_inf,,107105,sub
107108,,,info_unannotatable,,,
107110,,,new,,,
107111,,,old,107099,,
107116,,,new,,,
107117,,,old,107111,,
107121,,,info_unannotatable,,,
107123,,,acc_gen,,,
107128,,,old,107117,,
107139,,,old,,107135,sub
107141,,,old,107110,,
107147,,,new,,,
107149,,,old,107116,,
107150,,,old,107139,,
107158,,,old,107102,,
107160,,,non_spec,,,
107165,,,old,107158,,
107168,,,old,107165,,
